year,entry_time,exit_time,exit_type,entry_price,exit_price,sl_price,tp_price,size,prob,adx,pnl_pct,pnl_eur,equity_after
2022,2022-06-21 18:15:00,2022-06-24 12:00:00,TP,224.1239,240.0367,206.6422,240.0367,54.7916,0.8707,23.15,6.9,3.7728,573.39
2022,2022-06-23 14:15:00,2022-06-24 12:00:00,TP,224.5243,240.4655,207.0114,240.4655,62.0615,0.9134,42.58,6.9,4.2734,573.39
2022,2022-06-23 15:45:00,2022-06-24 12:00:00,TP,223.1229,238.9646,205.7193,238.9646,58.1685,0.9311,36.88,6.9,4.0054,573.39
2022,2022-06-30 07:15:00,2022-07-01 02:00:00,TP,211.5113,226.5286,195.0134,226.5286,58.8078,0.8607,29.36,6.9,4.0494,585.11
2022,2022-06-30 07:30:00,2022-07-01 02:00:00,TP,211.211,226.207,194.7365,226.207,60.875,0.8832,32.43,6.9,4.1917,585.11
2022,2022-06-30 07:45:00,2022-07-01 02:00:00,TP,211.6114,226.6358,195.1057,226.6358,50.567,0.8734,34.86,6.9,3.4819,585.11
2022,2022-07-04 03:30:00,2022-07-04 23:15:00,TP,216.1159,231.4601,199.2589,231.4601,50.9529,0.9377,30.76,6.9,3.5085,588.62
2022,2022-07-01 04:00:00,2022-07-05 05:15:00,TP,220.22,235.8556,203.0428,235.8556,65.0654,0.8986,38.91,6.9,4.4803,600.9
2022,2022-07-01 04:15:00,2022-07-05 05:15:00,TP,220.1199,235.7484,202.9505,235.7484,62.8766,0.9188,36.35,6.9,4.3296,600.9
2022,2022-07-01 04:30:00,2022-07-05 05:15:00,TP,220.0198,235.6412,202.8583,235.6412,50.3492,0.9054,34.07,6.9,3.4669,600.9
2022,2022-07-01 03:45:00,2022-07-06 09:15:00,TP,221.3211,237.0349,204.0581,237.0349,81.0906,0.9122,41.78,6.9,5.5837,606.48
2022,2022-11-07 08:00:00,2022-11-08 16:00:00,TP,330.0297,353.4618,304.2874,353.4618,65.1271,0.8676,31.24,6.9,4.4845,627.07
2022,2022-11-07 08:30:00,2022-11-08 16:00:00,TP,330.0297,353.4618,304.2874,353.4618,62.4587,0.879,34.92,6.9,4.3008,627.07
2022,2022-11-07 22:00:00,2022-11-08 16:00:00,TP,337.0367,360.9663,310.7478,360.9663,61.2427,0.8969,30.1,6.9,4.217,627.07
2022,2022-11-07 22:30:00,2022-11-08 16:00:00,TP,332.8325,356.4636,306.8716,356.4636,56.9973,0.9092,31.27,6.9,3.9247,627.07
2022,2022-11-07 22:45:00,2022-11-08 16:00:00,TP,333.1328,356.7852,307.1484,356.7852,53.1581,0.9248,31.79,6.9,3.6604,627.07
2022,2022-11-08 18:15:00,2022-11-08 19:15:00,SL,336.9366,310.6555,310.6555,360.8591,72.4815,0.8793,34.05,-8.0,-5.7872,616.31
2022,2022-11-08 18:30:00,2022-11-08 19:15:00,SL,330.1298,304.3797,304.3797,353.569,62.33,0.8747,32.3,-8.0,-4.9767,616.31
2022,2022-11-08 19:15:00,2022-11-08 23:15:00,TP,302.7024,324.1943,279.0916,324.1943,71.8098,0.8806,30.35,6.9,4.9447,621.25
2022,2022-11-08 19:45:00,2022-11-09 09:45:00,SL,315.8155,291.1819,291.1819,338.2384,62.1389,0.8981,31.18,-8.0,-4.9614,616.29
2022,2022-11-08 19:30:00,2022-11-09 10:00:00,SL,313.9136,289.4283,289.4283,336.2015,61.9256,0.8766,30.78,-8.0,-4.9444,606.9
2022,2022-11-08 20:00:00,2022-11-09 10:00:00,SL,315.6153,290.9973,290.9973,338.024,55.6588,0.9033,31.72,-8.0,-4.444,606.9
2022,2022-11-09 10:00:00,2022-11-09 12:45:00,TP,288.0878,308.542,265.617,308.542,91.8417,0.9562,30.1,6.9,6.324,613.23
2022,2022-11-09 10:30:00,2022-11-09 18:30:00,SL,298.1979,274.9385,274.9385,319.37,64.1217,0.9608,33.94,-8.0,-5.1197,604.07
