year,entry_time,exit_time,exit_type,entry_price,exit_price,sl_price,tp_price,size,prob,adx,pnl_pct,pnl_eur,equity_after
2025,2025-08-18 03:45:00,2025-08-22 17:15:00,TP,836.5457,890.9212,782.1702,890.9212,60.0054,0.9012,42.14,6.3,3.7725,607.95
2025,2025-08-18 02:30:00,2025-08-22 17:45:00,TP,843.1223,897.9252,788.3193,897.9252,71.5899,0.8718,31.39,6.3,4.5009,612.45
2025,2025-08-21 04:15:00,2025-09-12 18:15:00,TP,864.7839,920.9949,808.573,920.9949,51.9449,0.9005,22.12,6.3,3.2658,667.66
2025,2025-10-05 10:00:00,2025-10-06 12:00:00,TP,1157.5764,1232.8189,1082.334,1232.8189,62.9407,0.8935,30.92,6.3,3.9571,617.26
2025,2025-10-05 09:30:00,2025-10-06 12:15:00,TP,1161.4102,1236.9019,1085.9186,1236.9019,85.8131,0.8978,32.1,6.3,5.3951,542.35
2025,2025-10-05 09:45:00,2025-10-06 12:15:00,TP,1162.6515,1238.2238,1087.0791,1238.2238,80.3003,0.9114,31.16,6.3,5.0485,627.7
2025,2025-10-05 10:15:00,2025-10-06 12:15:00,TP,1162.3112,1237.8614,1086.7609,1237.8614,54.3662,0.8912,30.66,6.3,3.418,685.48
2025,2025-10-10 21:30:00,2025-10-11 17:00:00,TP,1093.8928,1164.9958,1022.7898,1164.9958,75.2969,0.8711,41.18,6.3,4.7339,623.97
2025,2025-10-10 21:45:00,2025-10-11 17:30:00,TP,1108.4073,1180.4538,1036.3608,1180.4538,66.2426,0.8692,43.46,6.3,4.1647,694.38
2025,2025-10-12 13:45:00,2025-10-12 15:45:00,TP,1225.224,1304.8636,1145.5844,1304.8636,73.6508,0.9337,56.17,6.3,4.6304,638.76
2025,2025-10-12 14:00:00,2025-10-12 20:45:00,TP,1239.238,1319.7885,1158.6875,1319.7885,60.2538,0.9263,54.72,6.3,3.7882,650.34
2025,2025-10-12 12:45:00,2025-10-13 06:15:00,TP,1242.8516,1323.637,1162.0663,1323.637,61.5963,0.8768,62.09,6.3,3.8726,654.21
2025,2025-10-12 12:15:00,2025-10-13 06:30:00,TP,1257.5563,1339.2975,1175.8151,1339.2975,84.7138,0.8885,60.81,6.3,5.326,590.91
2025,2025-10-12 12:30:00,2025-10-13 06:30:00,TP,1251.3,1332.6346,1169.9655,1332.6346,68.6299,0.875,62.31,6.3,4.3148,663.86
2025,2025-10-12 19:15:00,2025-10-14 06:15:00,SL,1300.1989,1215.686,1215.686,1384.7118,52.4583,0.891,46.17,-6.7,-3.5079,712.81
2025,2025-10-17 08:00:00,2025-10-17 16:15:00,TP,1023.8428,1090.3926,957.293,1090.3926,65.7985,0.8846,43.86,6.3,4.1368,598.44
2025,2025-10-17 08:15:00,2025-10-18 07:00:00,TP,1043.6426,1111.4794,975.8058,1111.4794,62.7488,0.8988,47.1,6.3,3.945,665.14
2025,2025-10-17 08:30:00,2025-10-18 07:00:00,TP,1043.6226,1111.458,975.7871,1111.458,55.7525,0.9025,49.14,6.3,3.5052,724.39
2025,2025-10-17 07:45:00,2025-10-19 17:15:00,TP,1063.7327,1132.8753,994.59,1132.8753,76.1773,0.8876,40.38,6.3,4.7893,729.18
2025,2025-10-17 07:30:00,2025-10-20 06:15:00,TP,1067.8067,1137.2142,998.3993,1137.2142,85.2034,0.8849,37.08,6.3,5.3567,668.6
2025,2025-10-20 00:30:00,2025-10-27 11:30:00,TP,1097.5865,1168.9296,1026.2434,1168.9296,65.9419,0.8604,28.02,6.3,4.1458,738.68
2025,2025-11-25 09:15:00,2025-11-27 02:30:00,TP,848.3575,903.5007,793.2143,903.5007,74.5545,0.8583,28.06,6.3,4.6872,675.22
2025,2025-11-25 09:30:00,2025-12-03 06:15:00,TP,852.0712,907.4558,796.6866,907.4558,68.1538,0.8607,29.15,6.3,4.2848,747.66
2026,2026-02-13 06:15:00,2026-02-14 11:15:00,TP,593.7331,632.3258,555.1405,632.3258,75.2883,0.8754,28.18,6.3,4.7334,624.16
2026,2026-02-13 06:30:00,2026-02-14 14:45:00,TP,596.596,635.3747,557.8173,635.3747,76.1502,0.898,30.67,6.3,4.7876,705.1
2026,2026-02-13 06:45:00,2026-02-15 04:00:00,TP,598.4278,637.3256,559.53,637.3256,52.0822,0.8585,31.97,6.3,3.2744,760.46
2026,2026-02-11 07:00:00,2026-02-15 07:30:00,TP,600.7101,639.7563,561.664,639.7563,80.6491,0.8683,44.3,6.3,5.0704,765.53
2026,2026-03-01 06:30:00,2026-03-04 19:15:00,TP,624.5039,665.0966,583.9111,665.0966,88.6011,0.8795,35.76,6.3,5.5703,771.1
