year,entry_time,exit_time,exit_type,entry_price,exit_price,sl_price,tp_price,size,prob,adx,pnl_pct,pnl_eur,equity_after
2022,2022-06-21 18:15:00,2022-06-24 12:00:00,TP,224.1239,238.692,209.5558,238.692,52.136,0.8707,23.15,6.3,3.2778,481.51
2022,2022-06-23 14:15:00,2022-06-24 12:00:00,TP,224.5243,239.1184,209.9302,239.1184,59.0536,0.9134,42.58,6.3,3.7127,544.28
2022,2022-06-30 08:30:00,2022-07-01 00:15:00,TP,209.5093,223.1274,195.8912,223.1274,50.3767,0.8813,42.09,6.3,3.1672,547.44
2022,2022-06-30 07:15:00,2022-07-01 00:30:00,TP,211.5113,225.2595,197.7631,225.2595,55.8217,0.8607,29.36,6.3,3.5095,493.17
2022,2022-06-30 07:30:00,2022-07-01 00:30:00,TP,211.211,224.9397,197.4823,224.9397,57.784,0.8832,32.43,6.3,3.6329,554.59
2022,2022-07-04 03:00:00,2022-07-04 22:30:00,TP,215.9157,229.9502,201.8812,229.9502,52.3649,0.9241,27.91,6.3,3.2922,557.88
2022,2022-07-01 03:45:00,2022-07-05 05:15:00,TP,221.3211,235.707,206.9352,235.707,76.8596,0.9122,41.78,6.3,4.8322,441.44
2022,2022-07-01 04:00:00,2022-07-05 05:15:00,TP,220.22,234.5343,205.9057,234.5343,61.6706,0.8986,38.91,6.3,3.8772,506.99
2022,2022-07-01 04:15:00,2022-07-05 05:15:00,TP,220.1199,234.4277,205.8121,234.4277,59.596,0.9188,36.35,6.3,3.7468,570.33
2022,2022-11-07 22:00:00,2022-11-08 05:00:00,SL,337.0367,315.1293,315.1293,358.9441,57.5924,0.8969,30.1,-6.7,-3.8512,512.88
2022,2022-11-07 08:00:00,2022-11-08 16:00:00,TP,330.0297,351.4816,308.5778,351.4816,61.2453,0.8676,31.24,6.3,3.8505,458.0
2022,2022-11-07 08:30:00,2022-11-08 16:00:00,TP,330.0297,351.4816,308.5778,351.4816,58.7359,0.879,34.92,6.3,3.6927,520.43
2022,2022-11-07 22:30:00,2022-11-08 16:00:00,TP,332.8325,354.4666,311.1984,354.4666,53.6,0.9092,31.27,6.3,3.3698,577.4
2022,2022-11-08 18:15:00,2022-11-08 19:15:00,SL,336.9366,315.0357,315.0357,358.8375,66.7397,0.8793,34.05,-6.7,-4.4629,515.54
2022,2022-11-08 18:30:00,2022-11-08 19:15:00,SL,330.1298,308.6714,308.6714,351.5882,57.3924,0.8747,32.3,-6.7,-3.8378,569.09
2022,2022-11-08 19:15:00,2022-11-08 19:30:00,TP,302.7024,322.3781,283.0267,322.3781,66.3088,0.8806,30.35,6.3,4.1688,573.26
2022,2022-11-08 19:30:00,2022-11-08 23:30:00,TP,313.9136,334.318,293.5092,334.318,65.1973,0.8766,30.78,6.3,4.099,453.34
2022,2022-11-08 19:45:00,2022-11-09 09:45:00,SL,315.8155,295.2875,295.2875,336.3435,65.4219,0.8981,31.18,-6.7,-4.3748,463.82
2022,2022-11-08 20:00:00,2022-11-09 09:45:00,SL,315.6153,295.1003,295.1003,336.1303,58.5993,0.9033,31.72,-6.7,-3.9185,518.5
2022,2022-11-09 10:00:00,2022-11-09 12:00:00,TP,288.0878,306.8135,269.3621,306.8135,76.4376,0.9562,30.1,6.3,4.8056,454.75
2022,2022-11-09 09:30:00,2022-11-09 18:30:00,SL,297.1969,277.8791,277.8791,316.5147,50.57,0.8735,24.03,-6.7,-3.3816,329.85
2022,2022-11-09 09:45:00,2022-11-09 18:30:00,SL,295.4952,276.288,276.288,314.7024,67.1201,0.8991,26.99,-6.7,-4.4883,392.49
2022,2022-11-09 10:30:00,2022-11-09 18:30:00,SL,298.1979,278.815,278.815,317.5808,53.3669,0.9608,33.94,-6.7,-3.5687,508.04
2022,2022-11-09 10:15:00,2022-11-09 20:30:00,SL,290.7905,271.8891,271.8891,309.6919,65.7571,0.9648,33.11,-6.7,-4.3972,310.1
2022,2022-11-09 17:15:00,2022-11-09 21:00:00,SL,287.5873,268.8941,268.8941,306.2805,54.396,0.9448,29.75,-6.7,-3.6375,307.86
2022,2022-11-09 18:45:00,2022-11-09 21:15:00,SL,280.6804,262.4362,262.4362,298.9246,63.6922,0.9626,39.65,-6.7,-4.2591,390.15
2022,2022-11-09 19:00:00,2022-11-09 21:15:00,SL,283.0828,264.6824,264.6824,301.4832,53.9565,0.9689,40.86,-6.7,-3.6081,440.5
2022,2022-11-09 21:30:00,2022-11-10 03:00:00,TP,263.263,280.3751,246.1509,280.3751,51.6093,0.9585,50.77,6.3,3.2447,549.78
2022,2022-11-09 21:15:00,2022-11-10 03:15:00,TP,264.0638,281.2279,246.8997,281.2279,62.7777,0.9602,49.12,6.3,3.9468,553.73
2022,2022-11-09 21:00:00,2022-11-10 04:00:00,TP,270.6704,288.264,253.0768,288.264,53.0363,0.9603,47.34,6.3,3.3344,557.06
2022,2022-11-09 18:30:00,2022-11-10 13:30:00,TP,276.276,294.2339,258.3181,294.2339,75.8896,0.9594,37.79,6.3,4.7712,343.89
2022,2022-11-09 20:30:00,2022-11-10 13:30:00,TP,272.272,289.9697,254.5743,289.9697,52.9999,0.9584,44.62,6.3,3.3321,400.23
2022,2022-11-10 04:00:00,2022-11-10 13:45:00,TP,282.1819,300.5237,263.8401,300.5237,57.4153,0.9058,30.3,6.3,3.6097,461.25
2022,2022-11-10 04:30:00,2022-11-10 13:45:00,TP,281.6814,299.9907,263.3721,299.9907,56.3911,0.9315,31.36,6.3,3.5453,521.19
2022,2022-11-10 04:45:00,2022-11-10 13:45:00,TP,284.4842,302.9757,265.9927,302.9757,51.1318,0.9466,31.88,6.3,3.2147,575.53
2022,2022-11-10 16:00:00,2022-11-11 03:15:00,SL,310.0097,289.8591,289.8591,330.1603,50.4159,0.9282,45.02,-6.7,-3.3713,572.16
2022,2022-11-10 14:00:00,2022-11-11 14:15:00,SL,298.7985,279.3766,279.3766,318.2204,67.5592,0.8819,28.3,-6.7,-4.5177,339.37
2022,2022-11-10 14:15:00,2022-11-11 14:15:00,SL,302.7024,283.0267,283.0267,322.3781,62.2893,0.8894,31.46,-6.7,-4.1653,397.5
2022,2022-11-10 14:30:00,2022-11-11 14:15:00,SL,301.6013,281.9972,281.9972,321.2054,56.5951,0.8956,34.4,-6.7,-3.7845,450.31
2022,2022-11-10 14:45:00,2022-11-11 14:15:00,SL,306.9066,286.9577,286.9577,326.8555,52.4498,0.9068,37.33,-6.7,-3.5073,499.25
2022,2022-11-11 03:30:00,2022-11-12 05:45:00,SL,291.4912,272.5443,272.5443,310.4381,56.9374,0.9583,27.76,-6.7,-3.8074,363.49
2022,2022-11-12 05:15:00,2022-11-12 06:45:00,TP,274.4742,292.315,256.6334,292.315,60.7876,0.9482,32.95,6.3,3.8217,447.04
2022,2022-11-12 05:45:00,2022-11-12 06:45:00,TP,272.9727,290.7159,255.2295,290.7159,57.8264,0.9415,38.63,6.3,3.6355,508.5
2022,2022-11-12 06:00:00,2022-11-12 06:45:00,TP,274.4742,292.315,256.6334,292.315,51.3358,0.9542,40.77,6.3,3.2275,563.06
2022,2022-11-12 06:45:00,2022-11-14 01:30:00,SL,288.5883,269.8301,269.8301,307.3465,56.7239,0.9005,43.16,-6.7,-3.7931,507.06
2022,2022-11-14 02:00:00,2022-11-14 11:00:00,TP,268.8686,286.3451,251.3921,286.3451,50.9418,0.9062,34.09,6.3,3.2027,562.47
2022,2022-11-12 07:30:00,2022-11-17 04:00:00,SL,285.9857,267.3966,267.3966,304.5748,52.2116,0.9114,41.45,-6.7,-3.4914,456.09
2022,2022-11-14 12:15:00,2022-11-17 04:00:00,SL,284.6844,266.1799,266.1799,303.1889,51.4898,0.9067,36.68,-6.7,-3.4431,504.14
2022,2022-11-12 04:30:00,2022-11-17 09:45:00,SL,282.1819,263.8401,263.8401,300.5237,56.1974,0.875,24.93,-6.7,-3.7579,428.48
2022,2022-11-14 14:45:00,2022-11-17 09:45:00,SL,282.1819,263.8401,263.8401,300.5237,51.404,0.9363,31.02,-6.7,-3.4374,548.34
2022,2022-11-12 05:00:00,2022-11-21 02:00:00,SL,277.0768,259.0668,259.0668,295.0868,71.9005,0.9461,29.98,-6.7,-4.808,543.54
2023,2023-01-09 20:15:00,2023-01-13 04:30:00,TP,273.8736,291.6754,256.0718,291.6754,51.9668,0.8626,28.35,6.3,3.2672,448.23
2023,2023-01-09 21:00:00,2023-01-13 21:30:00,TP,274.0738,291.8886,256.259,291.8886,55.0414,0.8897,33.0,6.3,3.4605,506.73
2023,2023-01-20 06:00:00,2023-01-21 09:45:00,TP,288.0878,306.8135,269.3621,306.8135,72.4633,0.9468,28.62,6.3,4.5558,395.64
2023,2023-01-20 06:30:00,2023-01-21 09:45:00,TP,288.4882,307.2399,269.7365,307.2399,52.3608,0.956,33.44,6.3,3.2919,514.58
2023,2023-01-20 05:45:00,2023-01-21 10:00:00,TP,288.8886,307.6664,270.1108,307.6664,61.6389,0.8879,25.97,6.3,3.8752,455.17
2023,2023-01-20 06:15:00,2023-01-21 10:00:00,TP,288.9887,307.773,270.2044,307.773,63.2825,0.9569,31.42,6.3,3.9786,522.43
2023,2023-01-21 23:30:00,2023-01-24 02:15:00,TP,298.7985,318.2204,279.3766,318.2204,61.9329,0.8835,28.62,6.3,3.8937,451.34
2023,2023-01-21 23:45:00,2023-01-24 02:45:00,TP,299.299,318.7534,279.8446,318.7534,74.9789,0.9468,31.19,6.3,4.7139,531.04
2023,2023-01-30 09:45:00,2023-02-02 03:30:00,TP,306.8065,326.7489,286.8641,326.7489,54.4617,0.8607,41.91,6.3,3.424,534.46
2023,2023-02-08 16:15:00,2023-02-09 21:30:00,SL,325.9256,304.7404,304.7404,347.1108,55.6232,0.8628,31.9,-6.7,-3.7195,355.03
2023,2023-02-09 03:00:00,2023-02-13 08:15:00,SL,320.2199,299.4056,299.4056,341.0342,64.2696,0.9059,32.55,-6.7,-4.2977,309.15
2023,2023-02-09 03:15:00,2023-02-13 08:15:00,SL,320.2199,299.4056,299.4056,341.0342,56.8335,0.91,35.98,-6.7,-3.8005,362.18
2023,2023-02-09 04:30:00,2023-02-13 08:15:00,SL,319.8195,299.0312,299.0312,340.6078,54.6087,0.9323,48.53,-6.7,-3.6517,413.14
2023,2023-02-13 00:30:00,2023-02-13 09:15:00,SL,310.8105,290.6078,290.6078,331.0132,50.839,0.9563,44.66,-6.7,-3.3996,515.59
2023,2023-02-09 21:30:00,2023-02-13 15:45:00,SL,306.2059,286.3025,286.3025,326.1093,55.0171,0.9356,55.54,-6.7,-3.679,511.91
2023,2023-06-13 15:45:00,2023-06-14 00:45:00,TP,235.1349,250.4187,219.8511,250.4187,54.6614,0.8667,29.62,6.3,3.4366,515.35
2023,2023-06-14 07:30:00,2023-06-15 11:15:00,SL,246.6464,230.6144,230.6144,262.6784,50.9365,0.8718,35.28,-6.7,-3.4061,461.54
2023,2023-06-14 07:45:00,2023-06-15 11:15:00,SL,247.0468,230.9888,230.9888,263.1048,50.3986,0.8895,33.0,-6.7,-3.3701,508.57
2023,2023-06-16 11:15:00,2023-06-17 06:00:00,TP,234.1339,249.3526,218.9152,249.3526,50.2263,0.8719,29.06,6.3,3.1577,458.5
2023,2023-06-16 12:00:00,2023-06-17 06:00:00,TP,234.4342,249.6724,219.196,249.6724,53.2266,0.9021,33.32,6.3,3.3464,515.08
2023,2023-06-14 07:15:00,2023-06-28 19:30:00,SL,246.0458,230.0528,230.0528,262.0388,53.6946,0.863,37.46,-6.7,-3.5906,511.49
2023,2023-06-30 05:45:00,2023-07-03 10:00:00,TP,237.3371,252.764,221.9102,252.764,60.672,0.8836,32.66,6.3,3.8144,411.41
2023,2023-06-30 13:45:00,2023-07-03 10:00:00,TP,235.235,250.5253,219.9447,250.5253,50.6542,0.8747,39.8,6.3,3.1846,465.25
2023,2023-06-30 14:00:00,2023-07-03 10:00:00,TP,236.5363,251.9112,221.1614,251.9112,53.2332,0.9042,40.48,6.3,3.3468,521.83
2023,2023-11-10 06:45:00,2023-11-14 18:45:00,SL,253.1529,236.698,236.698,269.6078,56.1418,0.8678,28.99,-6.7,-3.7542,363.36
2023,2023-11-10 07:00:00,2023-11-14 18:45:00,SL,253.3531,236.8851,236.8851,269.8211,50.0227,0.8676,28.13,-6.7,-3.345,410.04
2023,2023-11-10 07:30:00,2023-11-14 18:45:00,SL,252.1519,235.762,235.762,268.5418,51.1662,0.89,27.78,-6.7,-3.4215,457.78
2023,2023-11-10 08:15:00,2023-11-14 18:45:00,SL,250.9507,234.6389,234.6389,267.2625,53.528,0.924,29.51,-6.7,-3.5794,507.73
2023,2023-11-14 19:00:00,2023-11-16 00:45:00,TP,239.0388,254.5763,223.5013,254.5763,52.5764,0.8621,29.69,6.3,3.3055,511.04
2023,2023-11-17 15:45:00,2023-11-20 17:30:00,TP,239.1389,254.6829,223.5949,254.6829,51.15,0.8571,33.13,6.3,3.2158,514.25
2023,2023-11-27 11:45:00,2023-12-09 00:15:00,TP,226.0258,240.7175,211.3341,240.7175,53.8646,0.8812,40.79,6.3,3.3865,517.64
2023,2023-11-27 04:00:00,2023-12-09 03:15:00,TP,229.229,244.1289,214.3291,244.1289,53.6389,0.8632,33.72,6.3,3.3723,521.01
2024,2024-01-02 15:30:00,2024-01-03 09:30:00,TP,310.1098,330.2669,289.9527,330.2669,61.7913,0.8907,34.86,6.3,3.8848,452.37
2024,2024-01-02 15:45:00,2024-01-03 09:30:00,TP,308.7084,328.7744,288.6424,328.7744,51.5153,0.8821,37.94,6.3,3.2388,507.12
2024,2024-01-03 12:00:00,2024-01-03 16:15:00,TP,301.2009,320.779,281.6228,320.779,68.9233,0.9084,36.74,6.3,4.3332,396.12
2024,2024-01-03 12:30:00,2024-01-05 01:00:00,TP,307.2069,327.1753,287.2385,327.1753,50.7721,0.9083,39.82,6.3,3.192,514.65
2024,2024-01-08 02:15:00,2024-01-11 08:45:00,TP,293.9937,313.1033,274.8841,313.1033,56.459,0.8934,48.16,6.3,3.5496,465.71
2024,2024-01-08 02:30:00,2024-01-11 08:45:00,TP,293.9937,313.1033,274.8841,313.1033,52.4866,0.9047,50.26,6.3,3.2998,521.5
2024,2024-01-11 11:45:00,2024-01-12 22:00:00,SL,314.8145,294.3516,294.3516,335.2774,52.19,0.8773,39.27,-6.7,-3.4899,365.16
2024,2024-01-03 12:15:00,2024-01-25 02:45:00,SL,307.9076,287.8936,287.8936,327.9216,64.5659,0.9247,38.34,-6.7,-4.3175,360.85
2024,2024-01-11 15:30:00,2024-01-25 02:45:00,SL,308.5082,288.4552,288.4552,328.5612,52.5952,0.8998,29.2,-6.7,-3.517,409.92
2024,2024-01-11 15:45:00,2024-01-25 02:45:00,SL,307.7074,287.7064,287.7064,327.7084,50.0861,0.9174,30.86,-6.7,-3.3493,456.66
2024,2024-01-11 16:00:00,2024-02-09 09:00:00,TP,304.304,324.0838,284.5242,324.0838,50.1637,0.9515,32.63,6.3,3.1538,509.98
2024,2024-02-22 03:30:00,2024-02-26 16:45:00,TP,374.6743,399.0281,350.3205,399.0281,50.303,0.9231,30.48,6.3,3.1625,513.14
2024,2024-02-22 02:45:00,2024-02-26 20:15:00,TP,375.8755,400.3074,351.4436,400.3074,59.0027,0.8794,35.24,6.3,3.7095,409.88
2024,2024-02-22 03:00:00,2024-02-26 20:15:00,TP,375.2749,399.6678,350.882,399.6678,51.4624,0.8772,33.43,6.3,3.2354,464.57
2024,2024-02-22 03:15:00,2024-02-26 20:15:00,TP,375.6753,400.0942,351.2564,400.0942,55.511,0.9127,31.74,6.3,3.49,523.58
2024,2024-03-06 12:45:00,2024-03-07 14:00:00,TP,420.3199,447.6407,392.9991,447.6407,68.8596,0.9021,40.55,6.3,4.3292,410.28
2024,2024-03-06 13:00:00,2024-03-07 15:45:00,TP,422.5221,449.986,395.0582,449.986,57.3166,0.8943,37.9,6.3,3.6035,471.2
2024,2024-03-06 13:15:00,2024-03-07 15:45:00,TP,422.5221,449.986,395.0582,449.986,60.3088,0.931,35.51,6.3,3.7916,535.3
2024,2024-03-21 05:30:00,2024-03-22 06:30:00,TP,544.9444,580.3658,509.523,580.3658,60.4724,0.8755,27.54,6.3,3.8019,539.1
2024,2024-03-22 13:00:00,2024-03-25 15:45:00,TP,558.1576,594.4378,521.8774,594.4378,55.3201,0.8812,29.91,6.3,3.478,490.5
2024,2024-03-22 12:45:00,2024-03-29 04:15:00,TP,562.2617,598.8087,525.7147,598.8087,65.8405,0.8886,28.48,6.3,4.1394,494.64
2024,2024-03-22 13:15:00,2024-03-29 04:15:00,TP,561.561,598.0625,525.0595,598.0625,52.0806,0.8922,31.33,6.3,3.2743,549.99
2024,2024-12-09 02:30:00,2024-12-09 21:00:00,SL,721.5108,674.6126,674.6126,768.409,61.2253,0.8732,32.93,-6.7,-4.0941,480.68
2024,2024-12-09 02:45:00,2024-12-09 21:00:00,SL,721.721,674.8091,674.8091,768.6329,65.2241,0.9048,35.44,-6.7,-4.3615,541.54
2024,2024-12-09 21:15:00,2024-12-13 20:00:00,TP,684.4738,728.9646,639.983,728.9646,67.0283,0.891,41.39,6.3,4.2141,487.98
2024,2024-12-09 21:30:00,2024-12-14 03:45:00,TP,687.1164,731.779,642.4539,731.779,57.7739,0.8881,44.17,6.3,3.6322,549.38
2025,2025-05-18 19:45:00,2025-05-22 02:00:00,TP,638.7681,680.2881,597.2482,680.2881,51.1563,0.8798,38.29,6.3,3.2162,503.22
2025,2025-05-18 18:30:00,2025-05-22 03:45:00,TP,646.3257,688.3368,604.3145,688.3368,58.7179,0.8819,34.99,6.3,3.6916,506.91
2025,2025-07-27 20:45:00,2025-07-30 19:00:00,SL,831.3205,777.2847,777.2847,885.3563,52.4817,0.8621,55.8,-6.7,-3.5094,448.45
2025,2025-07-29 15:30:00,2025-08-01 20:30:00,SL,805.2144,752.8755,752.8755,857.5533,54.9503,0.8869,32.17,-6.7,-3.6745,499.72
2025,2025-08-05 14:30:00,2025-08-08 22:15:00,TP,749.1384,797.8324,700.4444,797.8324,81.3475,0.9468,28.57,6.3,5.1143,386.52
2025,2025-08-05 14:45:00,2025-08-08 22:15:00,TP,748.8181,797.4912,700.1449,797.4912,66.8305,0.9424,30.8,6.3,4.2016,457.55
2025,2025-08-05 15:00:00,2025-08-09 04:30:00,TP,752.0813,800.9666,703.196,800.9666,51.4889,0.9234,31.8,6.3,3.2371,512.28
2025,2025-08-18 03:30:00,2025-08-22 17:00:00,TP,834.9441,889.2155,780.6727,889.2155,51.5609,0.8758,40.32,6.3,3.2416,462.6
2025,2025-08-18 03:45:00,2025-08-22 17:15:00,TP,836.5457,890.9212,782.1702,890.9212,52.9144,0.9012,42.14,6.3,3.3267,518.85
2025,2025-08-18 02:30:00,2025-08-22 17:45:00,TP,843.1223,897.9252,788.3193,897.9252,56.5378,0.8718,31.39,6.3,3.5545,522.4
2025,2025-10-05 09:30:00,2025-10-06 12:15:00,TP,1161.4102,1236.9019,1085.9186,1236.9019,67.1426,0.8978,32.1,6.3,4.2213,463.79
2025,2025-10-05 09:45:00,2025-10-06 12:15:00,TP,1162.6515,1238.2238,1087.0791,1238.2238,62.8292,0.9114,31.16,6.3,3.9501,530.57
2025,2025-10-10 21:30:00,2025-10-11 17:00:00,TP,1093.8928,1164.9958,1022.7898,1164.9958,58.2806,0.8711,41.18,6.3,3.6641,482.96
2025,2025-10-10 21:45:00,2025-10-11 17:30:00,TP,1108.4073,1180.4538,1036.3608,1180.4538,51.2725,0.8692,43.46,6.3,3.2235,537.46
2025,2025-10-12 13:45:00,2025-10-12 15:45:00,TP,1225.224,1304.8636,1145.5844,1304.8636,64.3304,0.9337,56.17,6.3,4.0445,488.87
2025,2025-10-12 14:00:00,2025-10-12 20:45:00,TP,1239.238,1319.7885,1158.6875,1319.7885,52.6288,0.9263,54.72,6.3,3.3088,544.81
2025,2025-10-12 12:15:00,2025-10-13 06:30:00,TP,1257.5563,1339.2975,1175.8151,1339.2975,65.5693,0.8885,60.81,6.3,4.1223,495.81
2025,2025-10-12 12:30:00,2025-10-13 06:30:00,TP,1251.3,1332.6346,1169.9655,1332.6346,53.1203,0.875,62.31,6.3,3.3397,552.27
2025,2025-10-17 08:00:00,2025-10-17 16:15:00,TP,1023.8428,1090.3926,957.293,1090.3926,50.9799,0.8846,43.86,6.3,3.2051,500.69
2025,2025-10-17 09:00:00,2025-10-18 07:00:00,TP,1049.048,1117.2361,980.8599,1117.2361,54.7849,0.9222,52.2,6.3,3.4443,558.92
2025,2025-10-17 07:45:00,2025-10-19 17:15:00,TP,1063.7327,1132.8753,994.59,1132.8753,59.0213,0.8876,40.38,6.3,3.7107,562.63
2025,2025-10-17 07:30:00,2025-10-20 06:15:00,TP,1067.8067,1137.2142,998.3993,1137.2142,66.0146,0.8849,37.08,6.3,4.1503,515.93
2025,2025-10-20 00:30:00,2025-10-27 11:30:00,TP,1097.5865,1168.9296,1026.2434,1168.9296,50.8526,0.8604,28.02,6.3,3.1971,569.98
2025,2025-11-25 09:15:00,2025-11-27 02:30:00,TP,848.3575,903.5007,793.2143,903.5007,57.5275,0.8583,28.06,6.3,3.6168,521.01
2025,2025-11-25 09:30:00,2025-12-03 06:15:00,TP,852.0712,907.4558,796.6866,907.4558,52.5886,0.8607,29.15,6.3,3.3062,576.9
2026,2026-02-13 06:15:00,2026-02-14 11:15:00,TP,593.7331,632.3258,555.1405,632.3258,50.3493,0.8754,28.18,6.3,3.1655,452.24
2026,2026-02-13 06:30:00,2026-02-14 14:45:00,TP,596.596,635.3747,557.8173,635.3747,50.9257,0.898,30.67,6.3,3.2017,506.37
