year,entry_time,exit_time,exit_type,entry_price,exit_price,sl_price,tp_price,size,prob,adx,pnl_pct,pnl_eur,equity_after
2022,2022-11-10 14:00:00,2022-11-12 05:15:00,SL,298.7985,275.4922,275.4922,320.0132,411.0906,0.8819,28.3,-8.0,-32.8231,667.59
2022,2022-11-12 05:15:00,2022-11-12 06:45:00,TP,274.4742,293.9619,253.0652,293.9619,546.6912,0.9482,32.95,6.9,37.6441,705.23
2022,2022-11-12 06:45:00,2022-11-17 04:00:00,SL,288.5883,266.0784,266.0784,309.0781,459.8465,0.9005,43.16,-8.0,-36.716,668.52
2023,2023-01-09 20:15:00,2023-01-13 21:30:00,TP,273.8736,293.3186,252.5115,293.3186,347.4085,0.8626,28.35,6.9,23.9218,692.44
2023,2023-01-20 05:45:00,2023-01-21 10:00:00,TP,288.8886,309.3997,266.3553,309.3997,421.147,0.8879,25.97,6.9,28.9994,721.44
2023,2023-01-21 23:30:00,2023-01-24 03:15:00,TP,298.7985,320.0132,275.4922,320.0132,427.6272,0.8835,28.62,6.9,29.4456,750.89
2023,2023-01-30 09:45:00,2023-02-02 04:30:00,TP,306.8065,328.5898,282.8756,328.5898,385.0448,0.8607,41.91,6.9,26.5135,777.4
2023,2023-02-08 16:15:00,2023-02-13 08:15:00,SL,325.9256,300.5034,300.5034,349.0663,404.5342,0.8628,31.9,-8.0,-32.2996,745.1
2023,2023-06-13 15:45:00,2023-06-14 02:30:00,TP,235.1349,251.8295,216.7944,251.8295,397.8044,0.8667,29.62,6.9,27.3921,772.49
2023,2023-06-14 07:15:00,2023-06-28 19:30:00,SL,246.0458,226.8542,226.8542,263.5151,402.4331,0.863,37.46,-8.0,-32.1319,740.36
2023,2023-06-30 05:45:00,2023-07-03 10:00:00,TP,237.3371,254.188,218.8248,254.188,439.1045,0.8836,32.66,6.9,30.2358,770.6
2023,2023-11-10 06:45:00,2023-11-21 15:45:00,TP,253.1529,271.1268,233.407,271.1268,414.5265,0.8678,28.99,6.9,28.5435,799.14
2023,2023-11-27 04:00:00,2023-12-11 12:30:00,TP,229.229,245.5043,211.3491,245.5043,416.7693,0.8632,33.72,6.9,28.698,827.84
2024,2024-01-02 15:30:00,2024-01-03 09:30:00,TP,310.1098,332.1276,285.9212,332.1276,511.5334,0.8907,34.86,6.9,35.2232,863.06
2024,2024-01-03 12:00:00,2024-01-04 09:30:00,TP,301.2009,322.5862,277.7072,322.5862,586.4958,0.9084,36.74,6.9,40.385,903.45
2024,2024-01-08 02:15:00,2024-01-11 08:45:00,TP,293.9937,314.8673,271.0622,314.8673,566.6483,0.8934,48.16,6.9,39.0184,942.47
2024,2024-01-11 09:45:00,2024-01-12 22:15:00,SL,314.8145,290.259,290.259,337.1663,485.1812,0.8612,28.4,-8.0,-38.7388,903.73
2024,2024-02-22 02:45:00,2024-02-26 20:30:00,TP,375.8755,402.5627,346.5572,402.5627,522.7909,0.8794,35.24,6.9,35.9984,939.73
2024,2024-03-06 12:45:00,2024-03-07 15:45:00,TP,420.3199,450.1626,387.5349,450.1626,617.9537,0.9021,40.55,6.9,42.551,982.28
2024,2024-03-21 05:30:00,2024-03-22 06:45:00,TP,544.9444,583.6355,502.4387,583.6355,554.8353,0.8755,27.54,6.9,38.2049,1020.48
2024,2024-03-22 12:45:00,2024-03-29 04:15:00,TP,562.2617,602.1823,518.4053,602.1823,623.1574,0.8886,28.48,6.9,42.9094,1063.39
2024,2024-12-09 02:30:00,2024-12-09 21:00:00,SL,721.5108,665.2329,665.2329,772.7381,591.8834,0.8732,32.93,-8.0,-47.2584,1016.13
2024,2024-12-09 21:15:00,2024-12-17 14:15:00,TP,684.4738,733.0714,631.0848,733.0714,628.8539,0.891,41.39,6.9,43.3016,1059.43
2025,2025-05-18 18:30:00,2025-05-27 14:00:00,TP,646.3257,692.2148,595.9123,692.2148,622.0749,0.8819,34.99,6.9,42.8348,1102.26
2025,2025-07-27 20:45:00,2025-07-30 19:00:00,SL,831.3205,766.4775,766.4775,890.3442,570.6042,0.8621,55.8,-8.0,-45.5593,1056.71
2025,2025-08-05 14:30:00,2025-08-09 05:00:00,TP,749.1384,802.3272,690.7056,802.3272,860.0789,0.9468,28.57,6.9,59.2233,1115.93
2025,2025-08-18 02:30:00,2025-09-10 13:15:00,TP,843.1223,902.984,777.3587,902.984,615.8013,0.8718,31.39,6.9,42.4029,1158.33
2025,2025-10-05 09:30:00,2025-10-07 04:45:00,TP,1161.4102,1243.8704,1070.8203,1243.8704,744.3863,0.8978,32.1,6.9,51.257,1209.59
2025,2025-10-10 21:30:00,2025-10-11 17:15:00,TP,1093.8928,1171.5592,1008.5692,1171.5592,664.3362,0.8711,41.18,6.9,45.7449,1255.33
2025,2025-10-12 12:15:00,2025-10-13 07:15:00,TP,1257.5563,1346.8428,1159.4669,1346.8428,765.7463,0.8885,60.81,6.9,52.7278,1308.06
2025,2025-10-17 07:30:00,2025-10-23 15:00:00,TP,1067.8067,1143.621,984.5178,1143.621,781.7785,0.8849,37.08,6.9,53.8317,1361.89
2025,2025-11-25 09:15:00,2025-12-03 06:15:00,TP,848.3575,908.5909,782.1856,908.5909,687.2705,0.8583,28.06,6.9,47.3241,1409.22
2026,2026-02-11 07:00:00,2026-03-02 15:00:00,TP,600.7101,643.3605,553.8547,643.3605,760.0532,0.8683,44.3,6.9,52.3357,1461.56
